"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125"
3.847,-3.7,3.171,0.432,0.9,0.552,-3.349,-0.706,0.017,0.72,2.429,0.478,-3.109,1,0.209,-1.269,-0.122,-0.655,2.432,0.232,3.332,0.036,-2.689,-0.392,-2.045,0.696,1.936,1.038,0,0.159,0.911,0.297,1.067,-0.365,-0.613,3.246,4.963,-1.958,-3.894,-0.307,2.103,-3.103,-1.973,0.58,-1.6,1.876,-2.35,2.534,1,1.405,-2.058,2.46,1.194,-5.739,-0.886,1.341,0.642,-0.713,3.419,-4.46,2.684,1.137,-2.617,-3.967,-1.563,-1.43,-0.757,-0.74,0.627,0.773,2.665,-2.643,-0.347,-2.089,1.312,1,4.085,-3.378,0.397,"C",-0.693,-0.228,0,0.966,1.906,1,0.155,1.195,3.33,0,1.37,2.372,-0.792,"A",-0.898,0,0.186,0.271,-0.172,-2.828,1,0.82,2.502,1.952,-5.005,0.094,-0.656,-1.612,-1.198,1.137,-1.802,-4.685,0.552,-4.353,-0.871,-3.979,0.341,0,-0.308,"A",3.947,-0.393,3.602,-0.842,-2.744,1
22.744,-2.6,1.45,1.471,-3.7,0.465,1.639,0.354,1.88,-1.887,-2.327,-0.447,1.888,0,0.377,1.216,-3.833,-1.182,-1.616,0.574,-3.184,1.859,0.925,-0.38,-0.098,-0.972,1.803,-1.401,1,-2.241,2.977,-3.444,3.104,-3.969,-2.002,-2.584,0.758,-4.894,1.833,-3.758,1.911,1.074,0.753,-0.686,-0.2,-1.147,-2.205,2.659,0,-1.757,-1.61,1.431,0.781,1.955,1.699,-2.921,-2.573,0.252,0.028,1.403,0.863,0.03,-0.78,-2.532,1.723,-0.24,3.005,0.169,0.433,0.947,3.115,-1.134,1.666,0.596,2.49,0,-0.208,2.603,0.585,"C",-1.945,-3.019,1,3.298,2.208,0,-0.711,0.99,2.305,0,1.213,-0.089,3.895,"B",2.2,1,0.506,-5.685,-2.081,-1.986,0,-0.269,-1.023,-0.865,-3.463,-0.666,1.189,0.321,2.472,0.645,-1.847,-1.407,-1.074,-1.449,0.491,-1.56,-0.972,1,3.413,"B",0.922,1.203,2.205,-0.755,0.423,0
41.521,-1.3,-0.923,0.314,0.7,0.524,-0.658,-2.84,-0.98,-1.856,-3.052,-0.703,1.779,0,0.196,1.093,-0.222,-1.807,1.865,0.293,-3.013,-2.278,-0.456,0.064,0.575,-0.602,-2.212,-2.459,0,-0.5,1.394,1.78,-1.622,0.293,3.732,0.125,-0.83,-1.333,1.366,-1.026,-0.734,4.231,-0.345,0.296,-0.6,-0.75,2.96,1.248,0,-0.916,0.119,-0.767,-1.924,1.448,2.336,0.537,0.837,1.659,4.091,-0.219,1.244,-1.103,-3.194,-0.828,-1.374,0.09,-0.059,1.336,0.899,-0.555,3.634,-1.036,-0.371,0.933,-0.4,0,1.476,-1.289,0.342,"B",3.284,-1.777,1,4.061,0.947,0,-0.936,0.316,0.729,1,-1.095,-2.085,-4.331,"C",-3.775,1,2.749,-0.57,-0.812,4.433,1,-3.99,1.96,0.787,1.294,1.618,2.623,-0.452,2.1,-0.232,-1.895,2.14,0.969,-0.297,0.282,-1.19,0.66,1,2.087,"D",-1.112,1.902,-0.496,-0.907,-0.83,0
0.68,-1.2,-0.295,-0.443,2.1,0.519,-1.402,-1.157,0.951,-1.072,-1.23,0.455,-0.985,0,0.136,-0.002,-2.073,-2.219,2.943,0.593,1.408,0.855,0.256,-0.211,1.239,3.299,-1.299,2.945,1,1.104,3.553,0.045,-0.534,-0.869,1.916,-0.712,-1.312,-1.047,-1.443,0.836,-1.245,-2.879,1.875,-1.463,0.2,-3.602,-1.113,0.009,0,0.123,1.501,0.777,1.028,-2.861,-0.27,1.212,4.951,-3.939,-2.846,-3.654,-0.55,-1,-2.404,3.448,-2.359,3.11,3.334,2.065,0.881,2.341,-0.24,1.853,3.311,-2.976,0.501,0,0.895,1.233,0.33,"C",-4.751,0.791,0,-0.754,1.122,0,-2.145,2.625,-1.505,0,4.712,-1.958,-1.225,"A",-3.032,0,2.415,1.118,2.854,0.751,0,1.852,1.897,0.456,1.724,1.393,0.593,-6.294,-0.67,-0.207,2.49,2.379,-1.485,-1.59,-0.062,1.629,-2.251,0,3.418,"B",-1.332,-0.92,-0.131,-3.861,3.958,1
-7.946,3.9,-1.631,-4.32,-3.2,0.41,0.068,1.162,1.255,-4.439,-0.635,-1.186,-1.764,0,0.163,1.967,-1.788,-0.325,1.04,0.464,-0.27,-1.133,1.959,-0.492,2.66,1.975,-1.17,-1.561,0,-0.482,1.507,0.654,3.13,-0.263,0.88,0.548,-2.187,-1.323,0.837,-1.216,0.003,2.668,-0.066,0.951,1.7,1.483,-1.515,-0.242,0,1.422,-0.16,-3.817,-1.898,-1.47,-1.426,0.003,0.005,-0.679,0.15,0.426,0.287,-3.064,-0.26,1.696,1.971,0.25,-2.172,-1.449,0.689,5.323,0.496,0.357,-1.169,1.604,-2.527,0,-1.607,0.822,0.332,"C",-0.525,-5.127,0,1.65,-2.038,0,0.769,2.116,0.671,0,-0.76,-1.527,-0.106,"B",-3.166,0,1.126,0.097,-1.979,1.532,0,-0.804,-3.213,-0.803,3.17,1.699,6.725,0.378,1.616,-3.433,3.977,2.788,1.969,1.893,-1.285,-0.503,-4.97,0,-4.167,"B",1.222,2.56,0.704,-0.056,-1.656,1
35.584,1.4,2.58,1.834,2,0.479,2.462,1.562,1.424,0.179,-1.504,-2.299,2.17,0,0.268,-2.464,-0.544,1.66,-0.377,0.441,-0.043,3.458,2.287,-1.296,1.486,1.254,-2.192,-0.364,1,-2.48,-1.916,0.764,-0.665,-0.482,0.468,-1.652,4.212,1.033,0.035,2.958,-0.525,-1.111,3.6,1.7,0.4,-2.248,-2.089,2.114,0,-1.324,1.198,2.384,2.799,0.956,-2.572,1.667,-1.559,1.494,0.055,-0.356,0.264,0.305,2.432,-1.426,-0.792,-0.58,1.36,0.289,0.419,-2.196,1.963,1.111,1.024,4.58,-1.532,0,-2.145,0.602,0.438,"C",-0.672,-1.188,0,1.839,0.782,0,1.16,-1.634,0.1,0,1.074,2.516,-3.68,"B",1.155,0,-0.481,1.315,-2.588,-2.656,1,-2.109,1.04,-1.141,0.475,2.923,2.99,3.424,2.021,-3.384,-3.379,-0.012,0.252,2.024,-3.611,2.206,0.902,0,-0.126,"B",3.594,-2.445,0.2,-1.562,-0.191,0
11.907,-1.9,-2.982,2.834,3.6,0.462,-0.855,0.873,-0.637,-1.722,-1.798,-0.608,-0.407,0,0.221,-1.115,-2.632,0.749,-0.496,0.422,-2.365,-0.071,-1.137,-0.565,0.323,-1.008,3.188,-3.189,0,1.157,-1.535,2.4,3.584,0.624,1.273,2.966,0.42,-2.324,-1.363,-1.731,-1.046,1.251,-0.748,-3.993,0.9,-0.014,-4.083,0.112,0,-0.872,1.591,2.014,-0.281,-1.755,1.101,0.196,0.151,0.561,-0.709,-0.087,-0.281,-1.273,1.18,-1.104,-2.461,0.53,2.202,0.145,0.707,-5.588,0.221,2.824,1.324,2.182,-0.016,0,3.807,1.003,0.238,"C",2.368,-1.452,0,-0.752,1.24,0,-2.539,1.867,-0.837,1,-0.945,0.235,-0.947,"B",-0.192,0,1.949,1.627,0.035,-0.165,1,-0.184,-3.428,0.386,-2.187,1.209,3.446,-0.541,0.795,-0.511,0.808,1.975,-2.571,4.44,-0.315,-0.544,0.324,0,-0.738,"B",1.238,1.023,-0.514,0.251,0.95,0
28.263,-0.6,0.449,-2.568,1,0.487,0.442,-1.167,-0.667,0.148,-2.474,1.871,1.65,1,0.337,-0.172,2.168,3.884,-0.896,0.322,-0.924,2.259,1.734,3.154,-3.25,-0.568,0.127,-0.999,1,-0.781,1.237,-0.535,-3.349,-2.192,-1.243,6.338,-0.6,0.877,-0.888,-1.125,0.207,-1.29,-2.624,-0.73,0.5,-1.371,-2.255,2.717,0,2.51,-0.218,0.779,-1.992,-2.158,-1.176,1.137,-0.537,-0.942,-1.565,-2.537,-2.144,-2.275,3.342,-2.061,2.707,-0.47,0.346,1.643,0.373,0.481,1.139,-0.705,0.504,2.368,0.038,0,0.628,-0.227,0.48,"B",-1.93,-0.144,0,-1.533,1.368,0,2.087,-0.949,-0.395,1,-7.366,-0.746,-2.937,"A",0.296,0,-0.025,-3.792,-2.013,-2.373,1,-1.132,3.366,-0.058,1.749,-0.452,-0.135,-0.442,2.531,2.191,1.972,-2.145,-1.272,0.061,-2.118,0.568,0.155,0,1.303,"C",0.065,-1.762,-0.946,-2.272,0.898,0
17.714,-1.4,-0.258,0.262,-1.6,0.472,-0.251,2.047,-4.721,0.426,3.441,-4.426,-2.705,1,0.241,-1.263,-0.111,-0.695,0.135,0.042,-1.177,-0.759,-0.542,0.286,-0.466,1.989,-0.446,0.725,1,-0.126,-1.327,1.615,-3.198,-0.258,1.508,1.833,4.196,-1.566,-2.005,1.512,0.863,4.493,-0.548,-4.404,0.6,-0.713,0.519,-2.141,0,2.573,-2.913,0.566,-0.109,2.864,-2.119,4.147,-0.763,1.268,-2.545,-0.504,1.581,-1.901,3.826,-4.373,0.443,-1.07,0.849,-0.743,0.549,0.331,3.257,-0.174,0.976,0.758,-0.551,0,-2.319,0.009,0.512,"A",-2.335,1.516,0,1.488,0.886,0,0.179,0.794,-0.781,0,1.897,1.805,0.354,"B",-2.566,1,0.755,3.361,-1.941,3.937,0,2.91,3.22,-5.363,-0.198,2.658,-3.516,2.851,1.646,-0.257,-2.387,0.162,0.638,-0.125,3.775,-3.968,2.739,0,0.238,"B",-0.98,0.721,1.292,-1.523,2.075,0
-2.199,-2.6,-1.75,-0.192,3.8,0.549,0.809,-1.374,-3.39,-2.15,-1.319,-1.793,2.904,1,0.362,1.52,2.068,-0.584,-2.23,0.356,-1.194,-1.807,-1.801,-0.368,-0.546,-1.151,-0.602,2.55,1,-0.305,-1.961,-1.028,0.105,0.127,-0.812,-2.778,1.399,0.083,-0.543,-1.022,0.506,3.662,0.74,3.268,0.2,1.234,-0.279,0.854,0,-0.989,-3.857,-0.545,-1.264,0.334,-0.677,-0.025,-1.438,2.519,0.172,-3.555,0.772,-0.525,1.566,-0.937,0.286,-1.17,1.041,1.512,0.64,-1.116,-0.359,2.184,1.652,-0.714,-2.117,0,1.842,0.11,0.26,"C",-2.077,2.14,0,-1.779,-0.648,0,-0.77,0.197,-0.718,1,-2.035,4.015,0.159,"B",5.658,0,-3.05,2.528,2.723,-1.884,0,-4.434,0.515,-1.24,0.014,0.298,3.85,-0.455,-1.658,-2.085,-0.816,-2.748,0.12,-1.487,0.787,2.31,0.874,0,0.031,"B",-1.766,-1.965,1.443,1.014,1.365,0
-6.139,-1.2,-0.535,3.239,-0.6,0.59,-3.005,2.767,3.619,-1.194,0.439,3.162,-0.441,1,0.153,-2.514,-0.187,-1.584,1.158,0.207,-2.63,0.677,0.984,-1.654,0.673,2.752,-0.615,-2.141,0,0.446,-1.948,1.597,1.955,-0.086,0.229,-1.506,-0.773,-0.151,0.904,1.244,0.195,-0.347,-1.681,-0.477,-2.7,1.027,-3.5,1.29,0,-0.713,-0.222,0.783,-2.297,-3.614,3.299,1.643,1.279,0.35,-3.465,-2.247,0.547,-2.606,0.534,-3.91,-0.743,-2.22,-1.978,-2.518,0.413,-1.99,-0.492,2.904,-0.916,0.155,1.977,0,-3.021,-2.239,0.408,"C",-0.594,-0.488,0,1.82,0.827,0,4.422,0.267,0.9,0,2.294,1.437,-0.419,"B",-1.496,0,-0.39,-1.507,0.5,0.288,0,1.037,-1.784,4.144,0.629,-2.549,-0.854,-1.035,-4.022,-1.27,0.502,-1.392,-1.877,3.368,0.464,-1.493,0.903,0,-0.886,"B",5.117,1.416,0.664,1.451,0.013,1
35.077,5.4,0.981,-4.058,0.6,0.444,1.055,0.33,-1.984,-0.964,-3.424,-0.802,1.398,0,0.192,-3.129,-0.538,-4.003,-0.913,0.333,-0.852,0.676,1.993,-2.852,-1.072,-1.467,-1.174,1.348,1,1.766,-0.743,0.119,-3.129,-3.836,3.614,2.507,3.251,0.955,2.953,-3.481,-3.918,0.606,2.309,1.596,3.9,2.045,1.541,0.699,0,1.164,1.1,0.201,2.506,-0.87,1.07,1.447,2.563,-1.687,0.928,-1.849,-0.146,1.516,-3.251,0.607,1.519,-1.44,3.154,1.092,0.524,-1.183,-0.372,-1.82,2.298,-0.999,3.771,0,4.632,-0.942,0.255,"B",2.711,1.051,0,-2.857,-0.048,1,2.847,-1.766,4.367,1,-1.25,-0.257,6.121,"B",1.52,0,-2.249,0.812,-1.54,-1.551,0,-2.546,0.343,3.189,-0.575,1.869,-2.507,-0.194,-2.247,-3.506,1.067,1.558,2.554,-1.028,0.274,1.424,2.477,1,0.948,"B",1.955,-1.861,1.465,-0.589,1.518,0
7.051,-0.6,-2.367,-2.256,-1.7,0.565,-0.121,1.556,-0.824,3.772,-2.557,-3.057,-2.719,1,0.219,2.347,-0.278,1.95,1.232,0.23,3.434,-3.086,0.534,3.72,0.014,2.157,1.566,-0.955,0,-0.275,0.126,-3.028,0.657,2.602,1.137,1.944,1.463,1.138,1.731,-2.298,-4.797,0.823,2.514,-1.371,0.4,-0.258,-2.341,1.407,0,1.002,-3.233,-1.575,3.712,-3.506,0.119,-0.769,-0.078,2.377,-0.575,2.274,-3.672,0.934,0.375,-2.011,0.579,0.41,-1.15,2.23,0.16,1.455,0.23,2.521,-1.596,2.175,1.072,1,-1.069,0.469,0.522,"B",1.411,-0.05,0,-0.937,-0.206,1,1.077,-0.496,2.754,0,3.48,0.673,2.434,"A",-1.986,0,5.162,-2.644,1.021,-0.218,0,2.37,-1.953,2.435,-0.952,0.059,3.039,1.043,-0.823,2.885,1.532,1.317,-3.616,1.131,2.426,0.894,1.803,0,1.365,"B",4.153,0.17,0.575,-0.623,-1.967,0
6.875,0,4.344,1.884,0.7,0.405,2.899,0.258,1.607,-1.896,-0.202,-0.94,1.52,0,0.101,-2.205,-3.991,2.878,-4.878,0.477,-0.868,-0.531,1.917,-1.314,-3.801,-1.239,0.697,-2.138,1,-4.218,-0.875,-1.89,2.318,-2.547,4.747,1.733,-1.566,2.005,0.169,-1.227,-0.955,0.116,-0.04,1.647,0.9,5.133,1.802,0.495,0,-1.391,0.36,5.892,0.52,0.565,-1.452,-0.94,-1.767,-1.549,1.183,0.004,0.135,-2.088,-2.092,-0.245,0.441,-0.76,-0.381,1.35,0.523,0.165,-1.048,1.506,0.942,2.152,0.045,0,-1.503,0.109,0.39,"C",-1.242,1.051,0,0.109,5.13,1,0.346,-4.312,2.627,0,-0.908,-2.489,0.904,"A",0.246,1,-0.637,-0.762,1.111,-0.743,0,-3.171,3.878,0.699,0.404,2.027,-0.116,-4.323,-0.598,1.191,-1.38,-0.722,-1.271,-1.636,-1.296,-5.03,-0.147,0,-0.336,"B",0.62,-1.235,-0.216,-2.32,0.13,0
25.922,-0.4,0.356,-1.062,-0.4,0.59,0.78,1.082,0.251,-2.519,-0.151,-2.971,-1.455,1,0.37,1.656,-0.132,-0.036,-3.069,0.263,-1.927,1.29,2.371,2.601,-4.792,1.126,2.529,0.529,1,3.75,-1.786,0.273,2.422,-1.468,4.428,-0.351,-1.353,2.449,-1.907,-0.027,-3.567,-3.585,0.726,-2.678,-2.6,-1.392,0.093,0.066,0,0.847,1.296,0.82,3.388,-1.316,0.605,1.772,-2.605,0.953,-1.736,1.239,2.778,-1.899,0.079,0.064,2.877,-1.31,0.961,-1.141,0.978,-2.834,-0.832,-1.626,-0.621,0.165,-0.003,1,-2.642,-0.266,0.263,"A",1.191,-0.594,0,-3.198,-2.336,1,-2.531,0.787,4.131,1,-3.781,0.225,-0.778,"B",2.595,1,2.469,3.341,-0.751,-0.295,0,3.943,-3.952,-3.28,1.248,-0.833,-0.367,-0.365,1.325,1.034,1.938,-0.09,-0.033,-4.309,-1.078,-2.101,-0.138,0,1.24,"A",-1.316,-6.147,-3.951,-1.035,-1.287,1
13.437,1.2,1.89,-0.896,-0.6,0.596,1.774,0.658,-2.526,0.217,0.444,1.957,4.541,1,0.227,-0.322,1.986,-0.233,-2.558,0.295,-0.279,1.929,2.223,0.401,-1.052,-3.102,-3.041,1.367,1,-0.325,1.931,-3.724,0.66,-0.341,5.492,-2.989,0.462,-0.544,-1.569,2.758,4.647,-0.268,3.066,-1.368,2.8,-0.461,3.288,-0.79,0,-2.853,0.481,-2.984,-3.599,-2.092,-1.704,-2.739,-0.691,-1.196,1.691,-0.558,-4.886,-1.225,0.441,-0.731,-1.968,0.63,2.65,-1.445,0.98,-6.672,-2.368,0.65,0.283,-0.345,-3.404,0,1.06,-0.836,0.418,"C",-1.543,0.977,0,2.226,-3.251,1,-4.82,-1.834,2.385,0,2.57,1.481,1.48,"B",1.032,1,0.575,-1.885,4.112,1.435,0,-0.643,0.107,-2.194,0.168,-1.991,-0.984,-2.559,3.08,-3.458,4.042,1.478,-0.772,-3.234,0.322,3.248,-1.53,0,1.904,"B",0.72,-1.166,-2.559,-3.499,1.157,1
8.204,-3.4,-0.806,4.609,2,0.563,-0.454,0.288,-2.618,0.872,0.345,0.719,3.269,1,0.106,0.628,-1.125,3.616,2.553,0.391,2.506,-3.107,-0.642,0.815,-1.745,1.744,-3.577,-2.228,0,0.87,0.51,-0.694,-2.149,2.273,0.594,1.097,-0.041,-2.89,2.279,1.757,2.609,1.83,1.512,0.844,0.6,0.34,-0.514,1.94,0,0.895,5.901,0.903,-3.12,-0.772,-1.157,-2.483,-0.656,1.418,-1.486,2.011,-2.028,-0.411,1.677,0.9,3.351,-0.88,2.976,2.083,0.856,-0.425,1.142,-1.509,2.74,-4.341,-0.097,0,1.393,1.943,0.31,"C",-0.585,1.769,0,-0.233,0.403,1,-1.06,0.819,0.917,0,2.654,1.906,-1.649,"B",1.067,0,-2.405,0.563,0.461,-2.587,0,1.728,-2.27,1.117,1.462,-2.409,1.653,1.379,1.937,-2.045,0.614,2.761,-0.499,-1.642,3.523,1.198,1.747,0,0.542,"D",1.894,2.379,0.967,5.059,0.928,1
-0.154,1.1,-0.491,-1.928,-0.9,0.534,-0.858,3.752,0.056,5.176,0.431,-0.972,0.778,0,0.29,2.145,2.865,-0.157,2.213,0.432,-0.81,-0.461,1.125,2.309,-0.06,3.082,3.558,-0.684,1,4.077,-2.269,0.713,1.968,-0.84,1.125,0.1,-1.383,-0.548,0.859,0.911,2.741,-3.705,-0.998,2.542,-0.2,4.965,4.372,2.096,0,-4.712,3.913,-0.349,-2.716,-0.455,0.554,0.46,-1.884,3.44,2.289,0.075,-0.906,0.119,-1.128,-0.445,-1.197,-2.47,-4.055,1.765,0.169,0.121,3.047,0.672,0.91,-0.122,3.228,0,0.114,-2.215,0.447,"A",-0.78,-3.967,0,4.408,-2.819,1,-1.997,-1.135,-0.036,0,0.042,2.489,1.581,"A",-2.19,0,-1.947,-0.691,1.937,2.763,0,-2.319,-0.294,3.758,1.924,2.518,1.5,1.153,-0.104,1.988,-1.113,3.366,3.018,-2.926,-0.181,-0.693,-1.955,0,-0.728,"A",0.291,-2.164,-0.174,1.855,0.868,0
17.816,-1,-0.09,0.313,-1.3,0.46,0.031,-1.155,0.529,2.49,2.582,0.509,0.292,1,0.176,0.74,-1.854,1.096,2.408,0.599,-2.089,0.141,1.06,1.804,1.95,-1.351,-4.691,1.839,0,0.323,4.11,0.276,2.747,-5.488,-0.176,-1.491,-0.412,0.805,2.298,-1.527,-0.032,0.848,-0.056,-1.642,-0.1,0.666,-0.923,0.859,0,1.111,-0.36,0.842,2.752,-1.435,0.735,-3.293,2.103,-0.451,-1.09,0.529,0.917,4.185,1.254,-2.25,0.696,2.01,-1.179,1.651,0.709,-3.468,0.265,1.41,2.397,-2.511,-2.203,0,-1.42,1.997,0.413,"C",-0.031,-1.807,0,1.127,-4.602,1,-0.511,-1.856,0.27,1,2.009,-2.28,0.594,"C",-1.109,0,0.585,0.197,-1.987,1.77,0,0.995,1.856,-1.003,-0.972,1.671,2.339,3.222,-0.463,-0.681,2.592,-0.878,1.641,1.196,-2.896,2.16,0.854,0,0.777,"D",-1.475,3.263,0.55,2.027,2.639,1
7.058,-0.6,0.709,2.406,2.3,0.571,-0.844,-0.261,-0.782,-0.688,0.652,0.488,-1.724,1,0.337,-2.319,3.002,1.849,-0.895,0.061,2.392,-0.763,-2.884,0.364,1.379,0.641,1.21,-4.611,1,-1.316,-1.088,1.628,2.748,1.456,3.259,1.664,-0.318,-0.105,-2.078,-0.883,-0.345,-0.993,0.089,-1.364,-1.4,1.41,1.112,0.486,0,1.486,2.327,2.389,-0.691,2.1,1.43,0.332,-1.564,0.768,-3.877,2.879,1.666,0.302,1.033,1.007,0.865,2.89,0.678,-0.033,0.76,0.765,4.272,0.054,0.933,-2.497,3.752,1,2.001,3.103,0.464,"C",-0.595,2.035,0,-0.193,2.01,0,2.883,-1.816,1.995,1,1.785,-0.657,-1.323,"B",-2.348,1,-3.236,-0.365,4.081,0.147,0,-1.758,-1.718,1.09,-1.688,0.942,3.419,-1.227,-1.857,2.33,1.787,0.047,2.975,-1.273,0.87,-1.376,0.314,1,-2.282,"B",2.669,-1.296,1.849,-0.109,-0.181,0
15.713,-1.5,-0.139,-2.353,-1.1,0.569,3.591,1.119,-0.539,0.258,-4.277,-3.142,-0.351,0,0.134,-0.089,-2.557,0.724,-1.914,0.133,-0.963,-1.536,-0.569,0.672,-0.002,1.272,-1.993,0.384,1,2.415,4.312,-0.004,-2.077,2.252,0.287,-0.53,2.095,0.422,2.755,0.87,1.459,0.465,3.221,-1.517,1.8,1.429,-1.059,-2.84,0,2.674,3.759,-2.429,3.435,-0.977,-0.404,1.1,-2.816,-0.865,2.549,-1.608,0.16,-1.778,-1.939,3.002,-0.188,-1.59,1.8,-0.115,0.662,0.691,3.799,0.713,0.59,4.471,-1.6,0,-0.739,2.993,0.215,"C",0.34,0.996,0,-0.13,-2.627,1,-2.187,-0.949,-1.757,0,5.971,-2.147,1.985,"B",0.042,0,3.628,-0.754,2.011,-3.017,0,2.911,0.512,-5.627,0.261,0.708,1.626,-0.267,-2.27,1.78,-0.96,1.562,-3.188,1.171,0.46,-1.602,4.497,0,-0.758,"B",0.171,-1.382,-2.835,1.326,0.089,0
6.247,2.2,-0.51,1.134,2.6,0.475,-0.224,-1.143,-1.72,-1.454,-0.038,0.818,-0.161,0,0.121,-0.883,1.286,0.914,4.499,0.025,-4.368,3.002,-0.748,-0.989,1.013,-2.461,-2.771,-0.183,1,1.575,0.161,0.775,-2.393,-0.459,4.252,-0.557,2.322,0.774,2.219,1.514,-0.034,-0.977,1.087,-1.577,-3.4,-2.254,2.45,-0.275,0,-3.244,1.149,-0.471,-3.236,-0.664,1.269,-1.01,-1.667,-1.571,0.438,1.803,-2.666,-1.432,-1.689,0.903,-0.422,-1.67,-3.804,-1.452,0.002,-3.539,2.575,4.441,0.618,0.77,2.112,0,1.61,4.912,0.515,"B",-0.021,1.593,0,1.736,3.728,1,-1.57,0.651,-1.287,0,-1.548,-1.163,0.759,"A",5.195,1,-0.69,-1.212,1.031,-1.178,1,-0.382,3.389,0.969,2.199,3.494,-0.659,-0.018,-1.163,-2.379,3.459,-0.362,1.06,3.636,1.84,-4.941,-4.691,1,-3.71,"B",0.933,1.417,0.466,-0.976,0.549,0
-2.522,-3.8,4.325,0.373,-1,0.574,0.193,-2.899,1.565,2.729,1.429,1.751,3.752,1,0.16,-0.809,0.783,-1.352,0.404,0.004,1.371,0.518,-3.616,1.655,-1.501,0.105,-1.508,1.907,0,1.162,1.366,-5.778,0.266,-3.097,1.197,-3.576,-0.077,-1.173,-4.133,-0.72,1.82,4.69,4.289,-0.947,-3.3,0.841,-5.399,-0.504,0,-1.075,1.235,0.077,-0.595,1.575,0.414,-3.805,0.139,1.974,-2.081,-1.269,1.05,-0.434,0.49,1.646,-2.408,-1.55,1.123,0.319,0.661,-1.371,1.049,-2.392,0.975,-1.897,4.237,0,-1.04,-3.56,0.263,"C",0.995,-0.641,0,-1.703,-0.514,0,-1.288,-1.719,-1.417,0,0.154,0.92,-0.114,"B",-0.87,0,-0.56,-2.464,-2.837,-1.603,0,1.284,1.58,-0.356,-0.879,-2.158,3.596,0.606,-0.252,0.272,1.415,-3.284,2.816,-0.333,-3.813,2.454,-0.916,0,-0.334,"B",2.008,0.575,-1.104,-0.947,-0.034,0
25.73,2.1,-1.406,0.616,0.6,0.507,0.702,2.387,0.357,-2.515,0.735,0.412,1.46,0,0.188,-2.522,-2.957,-1.614,0.306,0.347,0.697,1.37,1.289,0.103,1.772,-0.505,0.335,-1.783,1,-2.381,-1.581,0.541,-2.941,3.031,2.084,-1.484,-3.757,0.179,-1.488,0.784,1.488,-0.688,-0.07,0.559,1.7,-1.469,-0.628,0.161,0,0.338,-0.423,2.202,0.177,2.255,1.976,-1.33,-0.193,-1.284,-0.515,1.177,1.268,0.938,0.472,0.169,-0.342,-0.21,-1.371,1.916,0.701,1.686,2.438,-5.151,0.167,2.494,-0.197,0,-0.425,2.665,0.455,"C",-0.283,1.556,0,-1.724,1.016,1,-0.777,-0.417,1.381,0,-2.132,0.384,0.561,"A",-0.385,0,3.003,-0.198,-0.003,-3.615,0,-2.326,0.228,0.852,1.172,3.487,1.573,2,0.682,-1.28,0.921,-1.8,-0.361,-1.348,0.667,-0.866,-0.854,0,-1.11,"B",-1.394,-1.621,3.104,0.99,-1.05,1
28.973,-0.3,0.9,-0.436,-3.9,0.516,0.485,0.512,-0.958,1.021,-0.958,-0.348,-2.736,0,0.217,-0.503,0.067,0.368,-0.131,0.36,1.48,-0.787,0.009,1.574,0.45,-2.795,0.537,3.202,1,0.84,-2.481,0.949,1.415,-0.229,2.566,-0.539,3.829,-2.763,-0.716,2.559,1.91,1.076,-1.771,1.123,3.1,0.246,0.149,1.33,0,0.864,4.02,-1.316,2.953,3.475,1.293,-2.012,-1.123,-2.161,-2.227,-1.676,-1.227,-0.004,-1.559,2.014,-0.37,1.42,6.313,0.74,0.802,0.134,3.285,2.266,2.163,1.22,-0.637,0,-2.168,-0.156,0.29,"C",-0.022,0.314,0,-0.805,-2.816,1,-2.566,-0.12,-1.74,1,-1.764,-0.404,0.815,"B",1.409,1,-0.57,-0.737,-0.381,2.54,0,-0.151,-3.961,0.913,-1.819,-1.928,-0.233,-0.27,-2.754,-0.944,-1.361,-0.88,-2.402,-1.105,1.161,-1.175,0.505,1,-0.984,"D",-1.603,-2.121,1.098,2.848,2.681,0
